condition,size,time
adDual,100,6.91414e-06
adDual,100,7.15256e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,5.96046e-06
adDual,100,7.15256e-06
adDual,100,6.91414e-06
adDual,100,5.96046e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,7.15256e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,5.96046e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,7.15256e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,5.96046e-06
adDual,100,7.15256e-06
adDual,100,6.91414e-06
adDual,100,5.96046e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,7.15256e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,7.15256e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,100,6.91414e-06
adDual,200,0.0503011
adDual,200,1.5974e-05
adDual,200,1.40667e-05
adDual,200,1.50204e-05
adDual,200,2.31266e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.28746e-05
adDual,200,1.38283e-05
adDual,200,1.3113e-05
adDual,200,1.3113e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.28746e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.40667e-05
adDual,200,1.3113e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.28746e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.3113e-05
adDual,200,1.40667e-05
adDual,200,2.28882e-05
adDual,200,1.62125e-05
adDual,200,1.50204e-05
adDual,200,2.28882e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.28746e-05
adDual,200,1.50204e-05
adDual,200,1.28746e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.40667e-05
adDual,200,1.3113e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.28746e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.3113e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.40667e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.38283e-05
adDual,200,1.3113e-05
adDual,300,0.0470631
adDual,300,2.31266e-05
adDual,300,2.09808e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.12193e-05
adDual,300,2.09808e-05
adDual,300,2.09808e-05
adDual,300,2.12193e-05
adDual,300,3.00407e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.09808e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.09808e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.09808e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.12193e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.21729e-05
adDual,300,2.19345e-05
adDual,300,2.21729e-05
adDual,300,2.09808e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.09808e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,300,2.12193e-05
adDual,300,2.19345e-05
adDual,300,2.19345e-05
adDual,400,0.0448949
adDual,400,3.09944e-05
adDual,400,2.98023e-05
adDual,400,2.98023e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,3.00407e-05
adDual,400,2.81334e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,3.00407e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.7895e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,3.00407e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.7895e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.81334e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.88486e-05
adDual,400,2.88486e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,400,2.90871e-05
adDual,500,0.0433621
adDual,500,3.71933e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,4.00543e-05
adDual,500,4.50611e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.50475e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.50475e-05
adDual,500,3.50475e-05
adDual,500,3.60012e-05
adDual,500,3.48091e-05
adDual,500,3.50475e-05
adDual,500,4.50611e-05
adDual,500,3.60012e-05
adDual,500,4.41074e-05
adDual,500,3.50475e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,4.3869e-05
adDual,500,4.3869e-05
adDual,500,3.79086e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.71933e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.79086e-05
adDual,500,3.69549e-05
adDual,500,4.69685e-05
adDual,500,4.69685e-05
adDual,500,3.79086e-05
adDual,500,3.69549e-05
adDual,500,4.69685e-05
adDual,500,3.88622e-05
adDual,500,3.91006e-05
adDual,500,3.8147e-05
adDual,500,3.8147e-05
adDual,500,3.79086e-05
adDual,500,3.79086e-05
adDual,500,3.8147e-05
adDual,500,3.91006e-05
adDual,500,3.88622e-05
adDual,500,3.88622e-05
adDual,500,4.60148e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.88622e-05
adDual,500,3.79086e-05
adDual,500,3.71933e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,500,3.71933e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,500,3.69549e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,500,3.71933e-05
adDual,500,3.69549e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.60012e-05
adDual,500,3.69549e-05
adDual,600,0.04216
adDual,600,4.50611e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.50611e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.3869e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.3869e-05
adDual,600,4.48227e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.41074e-05
adDual,600,4.31538e-05
adDual,600,4.41074e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.3869e-05
adDual,600,4.48227e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,5.88894e-05
adDual,600,4.50611e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.50611e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.72069e-05
adDual,600,5.50747e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.29153e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,4.41074e-05
adDual,600,5.19753e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.29153e-05
adDual,600,4.19617e-05
adDual,600,4.29153e-05
adDual,600,4.29153e-05
adDual,600,4.29153e-05
adDual,600,4.19617e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.19617e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,5.19753e-05
adDual,600,4.41074e-05
adDual,600,6.10352e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.3869e-05
adDual,600,4.41074e-05
adDual,600,5.19753e-05
adDual,600,4.19617e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.31538e-05
adDual,600,4.29153e-05
adDual,600,4.29153e-05
adDual,600,4.29153e-05
adDual,700,0.044945
adDual,700,5.19753e-05
adDual,700,5.10216e-05
adDual,700,5.19753e-05
adDual,700,5.10216e-05
adDual,700,6.79493e-05
adDual,700,5.38826e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.07832e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.07832e-05
adDual,700,5.19753e-05
adDual,700,5.19753e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.60284e-05
adDual,700,5.10216e-05
adDual,700,5.19753e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,6.00815e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,4.91142e-05
adDual,700,4.88758e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,4.98295e-05
adDual,700,5.00679e-05
adDual,700,4.98295e-05
adDual,700,4.98295e-05
adDual,700,4.98295e-05
adDual,700,4.88758e-05
adDual,700,5.00679e-05
adDual,700,4.91142e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,4.88758e-05
adDual,700,4.88758e-05
adDual,700,4.98295e-05
adDual,700,4.98295e-05
adDual,700,5.00679e-05
adDual,700,4.98295e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,4.91142e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,4.91142e-05
adDual,700,5.88894e-05
adDual,700,5.10216e-05
adDual,700,6.8903e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.19753e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.07832e-05
adDual,700,5.19753e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.10216e-05
adDual,700,5.91278e-05
adDual,700,5.00679e-05
adDual,700,5.00679e-05
adDual,700,4.91142e-05
adDual,700,5.00679e-05
adDual,700,4.98295e-05
adDual,700,5.88894e-05
adDual,700,5.19753e-05
adDual,700,5.88894e-05
adDual,700,4.98295e-05
adDual,700,4.98295e-05
adDual,700,4.98295e-05
adDual,800,0.0447638
adDual,800,5.88894e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.91278e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.91278e-05
adDual,800,6.10352e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.88894e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.79357e-05
adDual,800,5.88894e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,7.00951e-05
adDual,800,6.29425e-05
adDual,800,5.88894e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,5.88894e-05
adDual,800,5.91278e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,6.50883e-05
adDual,800,6.69956e-05
adDual,800,7.79629e-05
adDual,800,5.81741e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.88894e-05
adDual,800,6.19888e-05
adDual,800,5.88894e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.88894e-05
adDual,800,5.88894e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.88894e-05
adDual,800,6.69956e-05
adDual,800,6.10352e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.81741e-05
adDual,800,5.88894e-05
adDual,800,5.91278e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,800,5.91278e-05
adDual,800,5.88894e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.6982e-05
adDual,800,5.81741e-05
adDual,800,5.79357e-05
adDual,800,5.79357e-05
adDual,900,0.0431249
adDual,900,0.000102043
adDual,900,0.000101089
adDual,900,9.29832e-05
adDual,900,7.70092e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,6.60419e-05
adDual,900,7.41482e-05
adDual,900,7.82013e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,6.60419e-05
adDual,900,7.82013e-05
adDual,900,8.79765e-05
adDual,900,9.89437e-05
adDual,900,0.000102043
adDual,900,0.000100851
adDual,900,7.31945e-05
adDual,900,7.31945e-05
adDual,900,7.70092e-05
adDual,900,8.4877e-05
adDual,900,0.000102043
adDual,900,0.000102997
adDual,900,0.000102043
adDual,900,0.000101805
adDual,900,0.000102043
adDual,900,0.000102997
adDual,900,9.98974e-05
adDual,900,0.000102043
adDual,900,0.000100851
adDual,900,0.000101089
adDual,900,8.01086e-05
adDual,900,6.58035e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,6.60419e-05
adDual,900,7.00951e-05
adDual,900,7.9155e-05
adDual,900,8.01086e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,6.48499e-05
adDual,900,6.48499e-05
adDual,900,6.38962e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,7.82013e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,7.41482e-05
adDual,900,6.50883e-05
adDual,900,7.29561e-05
adDual,900,6.48499e-05
adDual,900,7.20024e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,6.60419e-05
adDual,900,6.60419e-05
adDual,900,7.29561e-05
adDual,900,6.48499e-05
adDual,900,7.60555e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,6.60419e-05
adDual,900,6.8903e-05
adDual,900,6.50883e-05
adDual,900,6.60419e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,900,7.00951e-05
adDual,900,7.60555e-05
adDual,900,9.29832e-05
adDual,900,0.000100136
adDual,900,9.89437e-05
adDual,900,6.69956e-05
adDual,900,7.00951e-05
adDual,900,0.000100136
adDual,900,0.000102997
adDual,900,0.000102043
adDual,900,0.000102043
adDual,900,0.000102997
adDual,900,0.000102043
adDual,900,0.000102997
adDual,900,0.000101089
adDual,900,0.000102043
adDual,900,0.000101089
adDual,900,0.000100851
adDual,900,0.000100136
adDual,900,0.000102043
adDual,900,9.98974e-05
adDual,900,9.48906e-05
adDual,900,6.50883e-05
adDual,900,6.50883e-05
adDual,1000,0.043447
adDual,1000,7.31945e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,8.10623e-05
adDual,1000,7.10487e-05
adDual,1000,7.10487e-05
adDual,1000,7.00951e-05
adDual,1000,7.00951e-05
adDual,1000,7.00951e-05
adDual,1000,7.00951e-05
adDual,1000,7.00951e-05
adDual,1000,7.10487e-05
adDual,1000,7.10487e-05
adDual,1000,7.10487e-05
adDual,1000,7.10487e-05
adDual,1000,7.10487e-05
adDual,1000,8.2016e-05
adDual,1000,8.2016e-05
adDual,1000,7.98702e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.31945e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.29561e-05
adDual,1000,7.89165e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.58171e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.20024e-05
adDual,1000,7.20024e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.31945e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adDual,1000,7.29561e-05
adGradient,100,0.0637932
adGradient,100,1.5974e-05
adGradient,100,1.50204e-05
adGradient,100,1.50204e-05
adGradient,100,1.50204e-05
adGradient,100,1.38283e-05
adGradient,100,1.50204e-05
adGradient,100,1.38283e-05
adGradient,100,1.4782e-05
adGradient,100,1.50204e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.50204e-05
adGradient,100,2.00272e-05
adGradient,100,1.40667e-05
adGradient,100,1.38283e-05
adGradient,100,1.40667e-05
adGradient,100,1.38283e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.38283e-05
adGradient,100,1.50204e-05
adGradient,100,1.38283e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.38283e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.40667e-05
adGradient,100,1.40667e-05
adGradient,100,1.5974e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
